web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582055109-201","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Großartige Leistung und dennoch preiswert","6. Dezember 2018","Kaum war das Paket eingetroffen, brauchte ich nur die Basisstation mit der Steckdose verbinden., ein Knopfdruck an der FritzBox und es konnte los gehen - mit dem Telefonieren. Super Tonqualität, die mir auch von meinen Gesprächspartnern bestätigt wurde. Durch seine vielen Funktionen ist das mobilteil vielfältig einsetzbar.  Einfach sehr gut.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1582055052-34","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","pilu454","Telefonbuch-Einträge Transfer in die neue FritzBox 7490","17. Oktober 2018","Vorab zum Gigaset-Produkt. Es ist gut, hat aber einen - für mich wesentlichen - Makel: Telefonbücher von gar nicht so alten Gigaset-Produkten kann man nicht mal eben so einlesen.

Trotzdem behalte ich es, weil es ansonsten ein gutes Preis-Leistungsverhältnis (neu: 40 Euro) aufweist und ich das Problem mit dem Telefonbuch dank der Hilfe in den weiteren Rezensionen und eigenem Ausprobieren gelöst bekommen habe. Und dazu jetzt mehr.

Ich bin Gigaset-Kunde seit langem. Trotzdem kaufte ich immer nur analoge Geräte und transferierte die Telefonbücher mit Hilfe der entsprechenden Funktion in den einzelnen Modellen bis hin zu einem S810. Nun kam es aber jetzt zu einem Glasfaser-Anschluss und einer FritzBox 7490, so dass die Telefonbuch-Einträge irgendwie übernommen werden mussten in das neue C570HX oder in die FB7490. Das ist mir mal eben schnell nicht gelungen (und der AVM-Support war hier nicht hilfreich, jedoch begrenzt bemüht).

Vom S810 konnte ich per Datenkabel (oder per Bluetooth) alle Einträge als VCF-Dateien auf dem Desktop ablegen. Weil es sich aber um viele Dateien handelte, musste eine Zusammenführung erfolgen. Meine WWW-Recherche erbrachte zwar ein Pearl-Skript, aber weil ich mich damit nicht auskenne, musste weiter gesucht werden. Einen Upload wollte ich ebenfalls nicht vornehmen, weil ich dann personenbezogene Daten an einen unbekannten Dritten übergeben hätte. Und ein sogenannter XML-Converter war auf einmal nicht mehr verfügbar.

In Windows wechselte ich auf die Command-Oberfläche ""cmd"" und in das entsprechende lokale Verzeichnis ""cd desktop"", also dort, wo sich die vielen VCF-Dateien befanden. Dann führte ich per ""type *.vcf > aaa.txt"" alle Inhalte zu einer einzelnen Datei zusammen. Diese wiederum lud ich in Excel, um sie zu editieren (soll auch mit Notepad++ gehen).

Mit einer WENN-Formel zusammen mit ISTFEHLER- und LINKS-RECHTS-Funktionen suchte ich dann nach Namen und Telefonnummer in drei angrenzenden Spalten. Mein Ziel war es, nur die relevanten Daten angezeigt zu bekommen, damit ich den Rest gefiltert löschen kann. Gebraucht wurden nur die ""Namen"", ""WORK/HOME/CELL"" und ""Telefonnummer""-Daten. Diese Liste wurde dann als vollwertige Excel-Tabelle, aber nur als Werte bzw. reiner Text, gespeichert.

Von der FB unternahm ich dann eine Sicherung des vorhandenen Telefonbuchs in das gleiche, lokale Verzeichnis. Die Datei wird im XML-Format gespeichert, kann aber mit Excel (Version 2010) bearbeitet werden. Die Warnhinweise wurden zur Kenntnis genommen, aber wichtig war, dass mir jetzt eine Tabelle mit vorhandenen Daten angezeigt wurde. In diese Tabelle kopierte ich dann die Informationen aus der anderen Tabelle (mit den drei Spalten). Damit diese Daten auch wirklich Bestandteil der vorhandenen Tabelle wurden, habe ich diese durch Herunterziehen der Begrenzung erweitert. Anschließend wurden die Daten in der Namens-Spalte von A-Z sortiert. Die Spalten ""category"" und ""uniqueid"" musste noch einen numerischen Eintrag erhalten. Die Unique ID konnten durch ""Datenreihen ausfüllen"" schnell mit eindeutigen Werten befüllt werden.

Diese neue Telefonbuch-Liste speicherte ich dann als XML-Datei, und unterdrückte die zweite Nachfrage von Excel, ob sie wirklich erneut gespeichert werden sollte. Damit gab es eine XML-Datei, die keine Excel-Tabelle war, die ich per Wiederherstellen in die FB übernehmen konnte.

Um auf das Telefonbuch im Router zugreifen zu können, brauchte es jetzt noch (dank der Hilfe in einer früheren Rezension von ich-weiß-nicht-mehr-wem) eine Verknüpfung mit dem Mobilteil. Dies gelang mit einem langen Drücken der einen Taste direkt unter dem Display: Es öffnet sich dann plötzlich ein Auswahl-Menü, dass das Router-Telefonbuch als Zugriffsmöglichkeit anbot. Es klappte!

Wie gesagt, das Telefon an sich ist wirklich schick, aber es mangelt ihm eine Funktion zum Übernehmen von Listen aus alten, analogen Geräten. Von daher nur 4/5 Sternen.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055097-170","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","schnappt shorty","Okay","25. August 2019","Leider ist die Freisprechfunktion nicht vollständig deaktivierbar, lediglich auf ganz leise einstellbar. Ansonsten leicht bedienbar.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1582055102-183","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cippy","Macht an der Fritzbox eine gute Figur","10. Mai 2018","Funktioniert seit längerer Zeit an einer Fritzbox ohne große Probleme. HD Telefonie ist gut.
Kommt/ Kam allerdings nicht mit einem großen Telefonbuch in der Fritzbox zurecht.
Dann fehlten Einträge oder waren durcheinander.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1582055104-198","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jürgen Mähleke","Super Gerät","10. Dezember 2018","Super Sprachqualität, einfache Bedienung, alle benötigten Funktionen vorhanden.

Nur zu Empfehlen. Kauf jederzeit wieder.

J.Mähleke","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1582055081-118","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Wolfgang Preit","Sehr schönes Telefon und leicht einzurichten","3. Februar 2020","Das Telefon sieht elegant aus. Die Einrichtung war ein Kinderspiel. Einfach die DECT-Taste an der FritzBox 7490 lange drücken bis die Info-Lampe blinkt, auf dem Mobilteil anmelden auswählen, das wars. Die Zuordnung der Telefone zur jeweiligen Telefonnummer ist bei AVM ja auch ganz einfach. Dann noch einfach das Telefonbuch den Telefonen zuweisen, fertig.
Kann ich nur weiter empfehlen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1582055083-121","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Th.Krueger","Es gibt noch Sachen die halten, was sie versprechen !!!","9. November 2018","Sehr gut in der bestehenden Anlage integrierbar. Schnell gemacht. Sehr schönes wenn auch schlichtes Design.
Wer für diesen Preis jedoch mehr aus einen Plastik-Korpus erwartet , wird doch enttäuscht.
Macht was es soll- kurz und knapp :
Kaufempfehlung 👍","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1582055138-305","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Schröder Harald","bewertung","23. September 2019","gutes produkt schnelle lieferung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582055118-239","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","bios66","Bewährte Qualität aber emotionsloses Design","1. Dezember 2018","Schnörkelloses DECT Telefon, das macht was es soll.
Bedienung ein wenig umständlich aber halt wie immer bei Siemens. Tonqualität sehr gut. Zusammenspiel mit FritzBox! ohbe Probleme.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1582055102-186","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","A. Baalmann","Völlig ausreichend für den normalen Gebrauch...","3. Juli 2019","Ein gutes, günstiges Gerät. Reicht für den Gebrauch in unserem Haushalt, wo nahezu alles über das Smartphone abgewickelt wird, völlig aus.
Kann vermutlich auch noch einiges mehr als wir von dem Gerät abverlangen.
Ich würde es wiederkaufen. A","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1582055147-340","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michel Ruttens","Preis-Leistung 👍","2. Mai 2019","Günstiges Produkt, einfache Installation.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055044-16","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Angelica","Fehlkauf","12. September 2019","Beim ersten Mal habe ich leider ein defektes Gerät erhalten.Ich konnte es gar nicht installieren. Habe dann beim Amazon Kundenservice angerufen. Wurde da nach Frankreich verbunden was schon sehr merkwürdig war. Die Dame am Telefon war sehr nett aber ich habe eine satte halbe Stunde ins Ausland telefoniert um mir vom Kundenservice sagen zu lassen, das ich ein defektes Gerät bekommen habe. Habe am Nächten Tag ein Ersatzgerät erhalten mit genau dem gleichen Fehler. Ging sofort zurück. Finde ich sehr schade. Bin anderes von Gigaset gewohnt. Kann es leider nicht weiter empfehlen","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1582055055-46","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Judith","1. Festnetz","2. September 2016","Da ich bisher nur Handys nutzte kann ich nicht vergleichen. Aber muss ich ja auch nicht. Alles ok und es funktioniert super. Die Verbindung zum o2 Router war in 0,nix hergestellt und es gab keinerlei Probleme. Einrichtung Kinderleicht und Selbsterklährend. Also bei dem Preis/Leistungsverhältnis Top Ware. Nun kenne ich Gigaset Telefone aus meiner Arbeit und dort leben sie nicht sehr lange. Kann aber nicht sagen ob es an der Qualität liegt oder an jenen die das Handy nutzen.... Ich habe es gewagt und eines gekauft und bisher nicht bereut. nun besitze ich es erst seit ca. 2 Monaten aber ich bin zuversichtlich dass ich wesentlich pfleglicher mit dem Gerät umgehe als meine Arbeitskollegen :-)","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1582055134-295","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kunde aus Bielefeld","Fritzbox kompatibel","5. Juni 2019","Lässt sich problemlos mit Fritz Box verbinden , was mir wichtig war💪🏻","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1582055064-66","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andy","Not worth the money","15. März 2019","Once I hooked up the new phones, I could no longer answer Int. calls, phone would just ring but not respond to the answer button. Gigaset Customer service, both in Germany and UK did not help, answer was simply call your server, who actually tried to help more than Gigaset. Not my recommendation.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1582055068-74","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Winfried Fuchs","Wenig zu meckern","20. Mai 2019","Das Telefon ist leicht und hat alle Funktionen welche man braucht. Sie funktioniert mit meiner älteren Gigaset S450 Basisstation und meiner Fritzbox 7520. So weit, so gut. Was ich bemängle ist, dass ich das Telefonbuch der Fritzbox und des Hörers der Basisstation nicht hoch laden lässt. Alles neu eintippen ist ärgerlich.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055049-23","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","K. Israel","Anschluß an die Fritz Box","16. Juni 2019","Bei der Installation des Gerätes muß man wenn man es z.B. an eine Fritz Box anschließt es nicht wie vermutet über IP einrichten sondern über DeCp. Weil man ein Benutzername und ein Passwort gar nicht im Telefon eingeben kann. Hierfür war die Bedienungsanleitung leider nicht hilfreich. Die Akkus die mitgeliefert werden 750 mAh sind eigentlich zu schwach. Besser direkt stärkere besorgen.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1582055097-169","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Voll zufrieden, zwei Geräte arbeiten gut zusammen","28. Dezember 2019","Wir haben jetzt zwei Mal dieses Telefon. Das erste ist seit einem Jahr im Einsatz. Nun gab es ein weiteres dazu, damit wir auf allen Etagen ein Telefon haben.
Das klappt prima, Auspacken, batterie rein, Ladestation an Strom, am Router den suchknopf gedrückt, fertig!

Ich bin hochzufrieden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1582055071-87","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Luca","Kinderleichte Einrichtung","25. September 2019","Das Telefon ist sehr leicht einzurichten über die Fritzbox. Den Preis halte ich für angemessen und was ich sehr positiv finde, ist dass man die Ladestation an jede Steckdose im Haus hängen kann.
Außerdem funktioniert das Telefon auch, wenn das Wlan der Fritzbox ausgeschaltet ist. Das heißt, falls man eine Zeitschaltung eingerichtet hat und z.B. über Nacht das Wlan der Fritzbox deaktiviert funktioniert das Telefon weiterhin.
Klare Kaufempfehlung.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1582055088-132","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Ein toller Artikel","7. Dezember 2018","Ein sehr guter Artikel mit einem sehr guten Preis- Leistungsverhältnis. Ist ohne Einschränkungen und ohne Probleme zu benutzen und an einem Router zu installieren. Er entspricht genau den angegebenen Eigenschaften und funktioniert einwandfrei.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1582055099-179","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MR","Übersichtliches Menü - gute Tonqualität","26. Januar 2020","Die Telefone sind einfach zu bedienen und bieten ausreichende Möglichkeiten für den Privatanwender. Die Installation war bei uns mit einem Router der Telekom einfach und schnell erledigt. Würden wir wieder kaufen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
