web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582055854-1302","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Bianca Ambrus","Akku hält nicht lange","20. März 2018","Der Akku hält keine 2 Wochen, also wenn man in den Urlaub geht, lieber eine Ladestation mitnehmen. Die Aufladezeit geht auch sehr lange, ca 22 Std - nicht nur beim ersten aufladen sondern jedes Mal.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582055863-1336","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Xirgit Stähr","Grob","2. April 2016","Ist nicht meine erste E-Bürste von Oral-B. Funktioniert, wie beschrieben. Aber sie ist laut und sehr grob. Einfach falsch gekauft, weil auf den Preis geschaut.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
"1582055841-1278","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Hamburgerin","Habe mir etwas besseres erhofft...","13. Juli 2018","Ich wollte sie als Ersatz haben, aber die ist für mich viel zu laut und vibriert extrem. Von der Reinigung her, scheint sie genauso zu funktionieren, wie andere elektronische Zahnbürsten ... weder besser noch schlechter.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582055846-1291","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Roland Spanier","naja..","10. August 2018","sehr laut und starke vibrationen in der hand.. ich hab das gefühl sie ist nicht ausreichend gedämpft.. aber als reisezahnbürste ok..","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews","null"
"1582055854-1301","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Effy","Absoluter Müll!","26. September 2018","Nach der zweiten Nutzung war der Akku schon leer und hielt nach Aufladung lediglich drei Tage durch. Lieber etwas mehr Geld investieren und eine vernünftige Zahnbürste kaufen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582055863-1335","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Sergej","Laden funktioniert nicht mehr","4. November 2018","Nach 1,5 Jahren lässt sich meine Zahnbürste nicht mehr aufladen. Die Station funktioniert noch. Die habe ich mit einer anderen Zahnbürste getestet doch die Zahnbürste selbst nicht mehr.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
"1582055876-1378","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Mc Fit","Gute Putzleistung, mieser Akku und Wegwerfdesign","10. Januar 2017","Die Putzleistung bei vollem Akku ist unbestritten gut.

Einen Stern Abzug gibts für den miesen Akku, das geht zu geringen Mehrkosten garantiert besser

Einen weiteren Stern Abzug gibts für das Wegwerf-Design: Der Akku lässt sich nicht tauschen, obwohl man das Gerät bestimmt hätte so konstruieren können. Was bei Taschenlampen funktioniert, geht sicher auch bei Zahnbürsten, zumal es ja auch Modelle mit Batteriebetrieb gibt.

SO muß man das Gerät nach Ende der Akkulebenszeit wegwerfen und neu kaufen. Ist natürlich lukrativer für BRAUN...","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=critical&pageNumber=17&reviewerType=all_reviews","null"
"1582055833-1242","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Jonas","Akku geht kaputt","26. Juli 2018","Habe mir die Zahnbürste aufgrund der guten Bewertungen und wegen den Preis gekauft. Allerdings sind diese Bewertungen zu früh gemacht worden. Der Akku ist nach 4 Monaten Nutzung so schwach, dass ich ihn Abends nicht mehr benutzen kann wenn ich morgens voll aufgeladen habe. Es gibt keine Garantie. Amazon bietet keine Möglichkeit das Gerät auszutauschen. Anfangs war die Zahnbürste ok, hielt locker 4-5 Tage und jetzt hält  sie jetzt gerade mal für einmal Zähne putzen. NICHT KAUFEN, GELDVERSCHWENDUNG. Die Bürstenköpfe sind außerdem extrem überteuert ( 3 stk ca 10 Euro und man muss ca monatlich wechseln) Ich bin schwer enttäuscht. Kann man sich besser 30 Normale Zahnbürsten aufen als diese minderwertige Qualität.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews","null"
"1582055899-1452","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Matt the Rezensionist","Nervige Macken....","26. Juli 2015","Die Braun Oral-B PRO 600 ist an für sich nicht schlecht. Elektrische Zahnbürsten benutze ich nun schon eine ganze Weile, und ich hatte auch schon einige Modelle ausprobiert. Was mich an dieser hier stört ist das sie gerne mal zwischendurch einfach ausgeht... Es kommt nicht oft vor, aber wenn dann ist es nervig!
Und auch hier ist die Akkuladezeit doch eher unterirdisch, denn zum vollständigen laden des Akkus muss die Zahnbürste fast den ganzen Tag auf der Station bleiben, in der heutigen Zeit ist das eher unakzeptabel","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=critical&pageNumber=25&reviewerType=all_reviews","null"
"1582055890-1420","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Miriam K.","Für mich zu laut","18. August 2017","Ist mir leider zu laut. Vielleicht ist das normal, aber dann putze ich lieber mit einer normalen Zahnbürste weiter... schade","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=critical&pageNumber=22&reviewerType=all_reviews","null"
"1582055838-1267","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Wuschl","12 Monate gut, dann defekt","17. März 2019","Leider hat der Akku nach ca. 12 Monaten schlapp gemacht und lies sich nicht mehr laden. Austausch war unmöglich.
Ein Austaus-Akku wäre hier angebracht. Ansonsten nicht besonders empfehlenswert.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582055894-1430","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Gizz","Zahnpflege ist etwas was.....","3. Januar 2017",".....einem niemand abnehmen kann. Selbst die Queen, Frau Merkel und Putin sitzen nicht da und jemand tut das für sie, spült den Mund und alles ist getan. Das muss man selbst machen. Wer also glaubt eine elektrische Zahnbürste erledigt das schwuppdiewupp, ist auf dem Holzweg. Mit dieser Oral B ist es sogar noch intensiver wie mit ner normalen Zahnbürste weil man den Mund zuhalten muß sonst fließt alles raus und man muß ganz hinten rein an die Backenzähne. Das ist Arbeit, weil die Bürste in der Hand durch Spucke und Wasser auch rutschig ist (glattes Plastik). Die einzige Sache die man sich erspart ist das auf und ab, aber nicht das hin und her, denn vor und zurück macht die OralB nicht von selbst. Hinzu kommt dass die Bürsten sehr schnell ausfransen. Von wegen 1 Pack für die ganze Familie 1 Jahr lang, das ist Quatsch. Ne Qualitätszahnbürste hält länger.
Fazit: Wenn man Bürsten erfindet die 1 Woche überstehen, dann wäre das besser. Aber realistisch betrachtet ist eine elektrische Zahnbürste eigentlich etwas was nur rumliegt (Kabel, Ladegerät) und man muss sie intensiv nach jedem Gebrauch reinigen weil das Wasser sich in der Bürste ansammelt und dann auf den Badezimmertisch ausläuft und Flecken bildet.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&filterByStar=critical&pageNumber=23&reviewerType=all_reviews","null"
"1582055876-1375","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Ploner Carmen","Akku defekt","15. November 2017","habe die Bürste jetzt zum 2. mal bestellt u. wieder ist nach einer Woche der Akku defekt.
die Bürste steht wie in der Anleitung geschrieben, auf der Ladestation, doch nach ein paar Tagen ist schluss.
wenn dass nicht wär, wäre sie super, aber so der absolute Ober-Müll :(","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=critical&pageNumber=17&reviewerType=all_reviews","null"
"1582055841-1273","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","John McPaw","Keine Empfehlung","18. November 2018","Nach kurzer Zeit defekt. Zu dem scheint ein Metall das Wasser nicht zu vertragen. Es spät irgendeine graue Flüssigkeit aus dem Kopf.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582055890-1428","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Amazon Kunde","Unverschämt schlechter Akku","8. November 2016","Ich habe dieses Gerät im Mai 2015 erworben und jetzt, im November 2016 ist der Akku bereits defekt, da er sich kaum mehr laden lässt und die Zahnbürste so nicht mehr verwendet werden kann. Im Vergleich zum (fast identischen) Vorgängermodell, welches ich mehrere Jahre (!) verwendet habe, ist dies eine massive Verschlechterung!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=critical&pageNumber=22&reviewerType=all_reviews","null"
"1582055846-1290","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Fii","Gute Schuhbürste","12. Januar 2019","Für das sensitive Zahnfleisch wie meins würde ich empfehlen. Es is zu stark und macht mich immer bluten!
Aber als eine Schuhbürste ist es hervorragend","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews","null"
"1582055838-1261","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Praline","Akkuleistung negativ","29. August 2018","Ich rate davon ab die Zahnbürsten zu kaufen. Wie bereits andere geschrieben haben, ist der Akku defekt. Man kann die Zahnbürsten über Tage aufladen und der Akku hält 5 oder 10min. Das darf nicht sein.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582055831-1230","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","max","Gute Zahnbürste, aber schlechte Lebensdauer des Akkus","6. Oktober 2019","Ich habe diese Zahnbürste nochmal bestellt, da die beim ersten Kauf der gleichen Zahnbürste bereits nach einem halben Jahr der Akku nicht mehr ging. Ich dachte damals es würde sich vermutlich, um einen Ausnahme handeln, Amazon war wie immer sehr kulant und hat meine Zahnbürste erstattet. Da die neue Zahnbürste aber wiederum nach etwas mehr als einem Jahr nicht mehr funktioniert, kann ich leider nur 2 Sterne vergeben. Ich bin durchaus der Meinung, dass man von einer solchen Zahnbürste eine längere Lebensdauer, als ein Jahr erwarten kann.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582055885-1408","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","conny121","Nicht optimal","15. April 2017","Leider ist die Zahnbürste sehr laut und der Akku hält bei 2-3 mal putzen täglich nur ca. 5 Tage. Die Ladezeit ist auch zu lang.
Schade, denn das Putzergebnis ist okay. War ein Versuch da der Preis günstig war aber man sollte wohl doch paar Euros mehr in die Hand nehmen.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&filterByStar=critical&pageNumber=20&reviewerType=all_reviews","null"
"1582055838-1263","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Bruce","Für den Preis ok","5. März 2019","Bei einer durchschnittlichen Putzdauer von 3 min. ist nach 6x putzen Schluss mit Akku. Am besten ständig in der Ladestation lassen. Die Zahnbürste ist auch sehr laut und die ständigen Timer Unterbrechungen nerven. Sonst ok.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582055896-1440","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Yasin","Nicht wieder.. bereue fen kauf","8. Dezember 2017","Gar nicht gut.. richte mich beim Kauf immer an die Testsieger..  auch an die guten Alternativen welche günstiger sind.. aber hier kauft man Def. Zweimal. Die Leistung ist mangelhaft und morgends habe ich immer trotzdem ein schlechtes mundgefühl. Hatte vorher such eine OralB aber Das war die Pulsonic und doe war genial. Diese ist echt nur was für Kids..  wirklich nur als Einsteigermodell zusehen. Akku hält auch nur wenige Anwendungen. Nervt. Lädt dafür aber mehr als 24stunden. Wollte sie eigentlich direkt wieder zurück schicken aber sind in Urlaub gefahren..","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&filterByStar=critical&pageNumber=24&reviewerType=all_reviews","null"
"1582055902-1464","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Michael Radebrecht","Faule Zahnbürste","1. April 2017","Das Putzergebnis dieser Zahnbürste ist sehr gut. Was mir überhaupt nicht gefällt, ist das zwischenzeitliche kurze Stottern des Antriebs, welches mir anzeigen soll, dass ich mir den nächsten Quadranten meines Gebisses vorzunehmen habe.
Also ihr lieben Entwickler bei Braun: ""Ich putze mir meine Zähne so lange wie ich will. Und ich entscheide wann ich fertig bin. Ich bin hier mitten in meinem Leben und nicht Dr. Kimble auf der Flucht. Ich will keine Zahnbürste die mich hetzt.""","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&filterByStar=critical&pageNumber=26&reviewerType=all_reviews","null"
"1582055896-1441","https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar","Teufelchen","Motorunterbrechung und Kopfschmerzen,nichts für mich","22. Januar 2019","Hat mich nicht überzeugt,da obwohl richtig geputzt,sprich nicht zu sehr gedrückt oder zu lange an einer Stelle, der Motor Aussetzer hat,schon von Anfang an.Rattert auch sehr laut,nicht gleichmäßig... Habe nicht das Gefühl, dass ich mit dem putzergebnis zufrieden bin.Dann,was natürlich mein persönliche Empfindlichkeit angeht,ist für mich dass putzen im Backenzähneberreich so unangenehm, vibrieren so extrem,dass ich Kopfschmerzen bekomme,da ich sehr schnell dazu neige...geht also zurück und bleib bei meiner guten alten handbetriebenen Zahnbürste, wo ich für mich auch glaube die bessere Kontrolle zu haben und sollte ich mal dass Zahnfleisch ,sei es durch Erkälung,entzündet haben, ich mit meiner ""normalo""Zahnbürste behutsamer putzen kann.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&filterByStar=critical&pageNumber=24&reviewerType=all_reviews","null"
